id,from,to, floor, zone
 vawelon001,2016/6/1 7:28,2016/6/1 7:28,,
 iborrasca001,2016/6/1 7:28,2016/6/1 7:28,,
 iborrasca001,2016/6/1 7:28,2016/6/1 7:28,,
 vawelon001,2016/6/1 7:28,2016/6/1 7:36,,
 thagan001,2016/6/1 7:28,2016/6/1 7:29,,
 iovan001,2016/6/1 7:28,2016/6/1 7:29,,
 yfinney001,2016/6/1 7:28,2016/6/1 7:29,,
 lbergen001,2016/6/1 7:28,2016/6/1 7:29,,
 iborrasca001,2016/6/1 7:28,2016/6/1 9:05,,
 wreynoso001,2016/6/1 7:29,2016/6/1 7:30,,
 yfinney001,2016/6/1 7:29,2016/6/1 7:29,,
 iovan001,2016/6/1 7:29,2016/6/1 7:29,,
 thagan001,2016/6/1 7:29,2016/6/1 7:29,,
 lbergen001,2016/6/1 7:29,2016/6/1 7:29,,
 lbergen001,2016/6/1 7:29,2016/6/1 7:29,,
 iovan001,2016/6/1 7:29,2016/6/1 7:29,,
 yfinney001,2016/6/1 7:29,2016/6/1 7:29,,
 thagan001,2016/6/1 7:29,2016/6/1 7:29,,
 lbergen001,2016/6/1 7:29,2016/6/1 9:00,,
 iovan001,2016/6/1 7:29,2016/6/1 8:48,,
 lalcazar001,2016/6/1 7:29,2016/6/1 7:30,,
 gcazar001,2016/6/1 7:29,2016/6/1 7:30,,
 yfinney001,2016/6/1 7:29,2016/6/1 8:59,,
 thagan001,2016/6/1 7:29,2016/6/1 9:03,,
 fresumir001,2016/6/1 7:30,2016/6/1 7:35,,
 vlagos001,2016/6/1 7:30,2016/6/1 7:37,,
 jfrost001,2016/6/1 7:30,2016/6/1 10:01,,
 vfrente001,2016/6/1 7:30,2016/6/1 7:31,,
 lalcazar001,2016/6/1 7:30,2016/6/1 7:30,,
 gcazar001,2016/6/1 7:30,2016/6/1 7:30,,
 lalcazar001,2016/6/1 7:30,2016/6/1 7:30,,
 gcazar001,2016/6/1 7:30,2016/6/1 7:30,,
 gcazar001,2016/6/1 7:30,2016/6/1 9:00,,
 lalcazar001,2016/6/1 7:30,2016/6/1 8:59,,
 wreynoso001,2016/6/1 7:30,2016/6/1 7:31,,
 zcoronado001,2016/6/1 7:31,2016/6/1 7:32,,
 wreynoso001,2016/6/1 7:31,2016/6/1 7:31,,
 wreynoso001,2016/6/1 7:31,2016/6/1 7:31,,
 vfrente001,2016/6/1 7:31,2016/6/1 7:32,,
 wreynoso001,2016/6/1 7:31,2016/6/1 9:01,,
 sfusil001,2016/6/1 7:32,2016/6/1 7:35,,
 vfrente001,2016/6/1 7:32,2016/6/1 7:32,,
 vfrente001,2016/6/1 7:32,2016/6/1 7:32,,
 vfrente001,2016/6/1 7:32,2016/6/1 8:48,,
 zcoronado001,2016/6/1 7:32,2016/6/1 7:33,,
 eedward001,2016/6/1 7:33,2016/6/1 7:34,,
 lcarrara001,2016/6/1 7:33,2016/6/1 7:34,,
 rpantanal001,2016/6/1 7:33,2016/6/1 7:34,,
 pratigan001,2016/6/1 7:33,2016/6/1 7:34,,
 pyoung001,2016/6/1 7:33,2016/6/1 7:34,,
 junger001,2016/6/1 7:33,2016/6/1 7:34,,
 mcassano001,2016/6/1 7:33,2016/6/1 7:34,,
 zcoronado001,2016/6/1 7:33,2016/6/1 7:33,,
 zcoronado001,2016/6/1 7:33,2016/6/1 7:33,,
 zcoronado001,2016/6/1 7:33,2016/6/1 8:58,,
 cwhelan001,2016/6/1 7:34,2016/6/1 7:35,,
 vhatchett001,2016/6/1 7:34,2016/6/1 7:35,,
 junger001,2016/6/1 7:34,2016/6/1 7:35,,
 pratigan001,2016/6/1 7:34,2016/6/1 7:35,,
 lcarrara001,2016/6/1 7:34,2016/6/1 7:35,,
 rpantanal001,2016/6/1 7:34,2016/6/1 7:35,,
 eedward001,2016/6/1 7:34,2016/6/1 7:35,,
 pyoung001,2016/6/1 7:34,2016/6/1 7:35,,
 mcassano001,2016/6/1 7:34,2016/6/1 7:35,,
 fresumir001,2016/6/1 7:35,2016/6/1 7:55,,
 ldedos001,2016/6/1 7:35,2016/6/1 7:36,,
 pratigan001,2016/6/1 7:35,2016/6/1 7:35,,
 junger001,2016/6/1 7:35,2016/6/1 7:35,,
 pyoung001,2016/6/1 7:35,2016/6/1 7:35,,
 lcarrara001,2016/6/1 7:35,2016/6/1 7:35,,
 mcassano001,2016/6/1 7:35,2016/6/1 7:35,,
 eedward001,2016/6/1 7:35,2016/6/1 7:35,,
 rpantanal001,2016/6/1 7:35,2016/6/1 7:35,,
 mcassano001,2016/6/1 7:35,2016/6/1 7:35,,
 junger001,2016/6/1 7:35,2016/6/1 7:35,,
 cwhelan001,2016/6/1 7:35,2016/6/1 7:36,,
 vhatchett001,2016/6/1 7:35,2016/6/1 7:36,,
 sfusil001,2016/6/1 7:35,2016/6/1 7:36,,
 mcassano001,2016/6/1 7:35,2016/6/1 9:03,,
 junger001,2016/6/1 7:35,2016/6/1 8:52,,
 eedward001,2016/6/1 7:35,2016/6/1 7:36,,
 lcarrara001,2016/6/1 7:35,2016/6/1 7:36,,
 pyoung001,2016/6/1 7:35,2016/6/1 7:36,,
 rpantanal001,2016/6/1 7:35,2016/6/1 7:36,,
 pratigan001,2016/6/1 7:35,2016/6/1 7:36,,
 ncalixto001,2016/6/1 7:36,2016/6/1 7:37,,
 rfaralso001,2016/6/1 7:36,2016/6/1 7:37,,
 pratigan001,2016/6/1 7:36,2016/6/1 7:36,,
 eedward001,2016/6/1 7:36,2016/6/1 7:36,,
 lcarrara001,2016/6/1 7:36,2016/6/1 7:36,,
 pyoung001,2016/6/1 7:36,2016/6/1 7:36,,
 rpantanal001,2016/6/1 7:36,2016/6/1 7:36,,
 pyoung001,2016/6/1 7:36,2016/6/1 9:56,,
 eedward001,2016/6/1 7:36,2016/6/1 13:12,,
 pratigan001,2016/6/1 7:36,2016/6/1 14:30,,
 rpantanal001,2016/6/1 7:36,2016/6/1 17:00,,
 cwhelan001,2016/6/1 7:36,2016/6/1 7:36,,
 sfusil001,2016/6/1 7:36,2016/6/1 7:36,,
 vhatchett001,2016/6/1 7:36,2016/6/1 7:36,,
 sfusil001,2016/6/1 7:36,2016/6/1 7:36,,
 cwhelan001,2016/6/1 7:36,2016/6/1 7:36,,
 vawelon001,2016/6/1 7:36,2016/6/1 7:37,,
 vhatchett001,2016/6/1 7:36,2016/6/1 9:59,,
 lcarrara001,2016/6/1 7:36,2016/6/1 7:36,,
 lcarrara001,2016/6/1 7:36,2016/6/1 10:00,,
 sfusil001,2016/6/1 7:36,2016/6/1 7:37,,
 cwhelan001,2016/6/1 7:36,2016/6/1 8:58,,
 ldedos001,2016/6/1 7:36,2016/6/1 7:37,,
 ssinagra001,2016/6/1 7:37,2016/6/1 7:37,,
 vawelon001,2016/6/1 7:37,2016/6/1 7:37,,
 vlagos001,2016/6/1 7:37,2016/6/1 7:47,,
 rfaralso001,2016/6/1 7:37,2016/6/1 7:37,,
 vawelon001,2016/6/1 7:37,2016/6/2 0:04,,
 ncalixto001,2016/6/1 7:37,2016/6/1 7:37,,
 sfusil001,2016/6/1 7:37,2016/6/1 7:45,,
 ldedos001,2016/6/1 7:37,2016/6/1 7:37,,
 ldedos001,2016/6/1 7:37,2016/6/1 7:37,,
 ncalixto001,2016/6/1 7:37,2016/6/1 7:37,,
 rfaralso001,2016/6/1 7:37,2016/6/1 7:37,,
 ldedos001,2016/6/1 7:37,2016/6/1 8:45,,
 ncalixto001,2016/6/1 7:37,2016/6/1 7:38,,
 rfaralso001,2016/6/1 7:37,2016/6/1 7:38,,
 ssinagra001,2016/6/1 7:37,2016/6/1 7:38,,
 cmorluniau001,2016/6/1 7:38,2016/6/1 7:39,,
 sflorez001,2016/6/1 7:38,2016/6/1 7:39,,
 ckinney001,2016/6/1 7:38,2016/6/1 7:39,,
 rfaralso001,2016/6/1 7:38,2016/6/1 8:51,,
 ncalixto001,2016/6/1 7:38,2016/6/1 9:04,,
 ssinagra001,2016/6/1 7:38,2016/6/1 7:38,,
 ssinagra001,2016/6/1 7:38,2016/6/1 7:38,,
 ssinagra001,2016/6/1 7:38,2016/6/1 9:02,,
 btempestad001,2016/6/1 7:39,2016/6/1 7:40,,
 anubarron001,2016/6/1 7:39,2016/6/1 7:40,,
 sflorez001,2016/6/1 7:39,2016/6/1 7:40,,
 cmorluniau001,2016/6/1 7:39,2016/6/1 7:40,,
 ckinney001,2016/6/1 7:39,2016/6/1 7:40,,
 chawelon001,2016/6/1 7:40,2016/6/1 7:41,,
 fmata001,2016/6/1 7:40,2016/6/1 7:41,,
 llagos001,2016/6/1 7:40,2016/6/1 7:41,,
 sflorez001,2016/6/1 7:40,2016/6/1 7:40,,
 cmorluniau001,2016/6/1 7:40,2016/6/1 7:40,,
 ckinney001,2016/6/1 7:40,2016/6/1 7:40,,
 cmorluniau001,2016/6/1 7:40,2016/6/1 7:40,,
 sflorez001,2016/6/1 7:40,2016/6/1 7:40,,
 ckinney001,2016/6/1 7:40,2016/6/1 7:40,,
 cmorluniau001,2016/6/1 7:40,2016/6/1 8:57,,
 ckinney001,2016/6/1 7:40,2016/6/1 8:51,,
 sflorez001,2016/6/1 7:40,2016/6/1 9:02,,
 btempestad001,2016/6/1 7:40,2016/6/1 7:41,,
 anubarron001,2016/6/1 7:40,2016/6/1 7:41,,
 nbasham001,2016/6/1 7:41,2016/6/1 7:42,,
 anubarron001,2016/6/1 7:41,2016/6/1 7:41,,
 btempestad001,2016/6/1 7:41,2016/6/1 7:41,,
 btempestad001,2016/6/1 7:41,2016/6/1 7:41,,
 anubarron001,2016/6/1 7:41,2016/6/1 7:41,,
 llagos001,2016/6/1 7:41,2016/6/1 7:42,,
 fmata001,2016/6/1 7:41,2016/6/1 7:42,,
 chawelon001,2016/6/1 7:41,2016/6/1 7:42,,
 anubarron001,2016/6/1 7:41,2016/6/1 8:55,,
 btempestad001,2016/6/1 7:41,2016/6/1 8:55,,
 slowery001,2016/6/1 7:42,2016/6/1 7:43,,
 csolos001,2016/6/1 7:42,2016/6/1 7:43,,
 llagos001,2016/6/1 7:42,2016/6/1 7:42,,
 fmata001,2016/6/1 7:42,2016/6/1 7:42,,
 chawelon001,2016/6/1 7:42,2016/6/1 7:42,,
 fmata001,2016/6/1 7:42,2016/6/1 10:03,,
 chawelon001,2016/6/1 7:42,2016/6/1 7:42,,
 chawelon001,2016/6/1 7:42,2016/6/1 9:04,,
 nbasham001,2016/6/1 7:42,2016/6/1 7:43,,
 llagos001,2016/6/1 7:42,2016/6/1 7:43,,
 lazada001,2016/6/1 7:43,2016/6/1 7:43,,
 acalzas001,2016/6/1 7:43,2016/6/1 7:45,,
 tbattles001,2016/6/1 7:43,2016/6/1 7:43,,
 llagos001,2016/6/1 7:43,2016/6/1 7:43,,
 nbasham001,2016/6/1 7:43,2016/6/1 7:43,,
 nbasham001,2016/6/1 7:43,2016/6/1 7:43,,
 llagos001,2016/6/1 7:43,2016/6/1 7:43,,
 llagos001,2016/6/1 7:43,2016/6/1 10:00,,
 nbasham001,2016/6/1 7:43,2016/6/1 8:51,,
 slowery001,2016/6/1 7:43,2016/6/1 7:44,,
 csolos001,2016/6/1 7:43,2016/6/1 7:44,,
 lazada001,2016/6/1 7:43,2016/6/1 7:44,,
 tbattles001,2016/6/1 7:43,2016/6/1 7:44,,
 lbennett001,2016/6/1 7:44,2016/6/1 7:45,,
 bridenour001,2016/6/1 7:44,2016/6/1 7:45,,
 lazada001,2016/6/1 7:44,2016/6/1 7:44,,
 csolos001,2016/6/1 7:44,2016/6/1 7:44,,
 tbattles001,2016/6/1 7:44,2016/6/1 7:44,,
 slowery001,2016/6/1 7:44,2016/6/1 7:44,,
 lazada001,2016/6/1 7:44,2016/6/1 10:01,,
 slowery001,2016/6/1 7:44,2016/6/1 7:44,,
 tbattles001,2016/6/1 7:44,2016/6/1 7:44,,
 csolos001,2016/6/1 7:44,2016/6/1 7:44,,
 csolos001,2016/6/1 7:44,2016/6/1 8:48,,
 slowery001,2016/6/1 7:44,2016/6/1 8:46,,
 tbattles001,2016/6/1 7:44,2016/6/1 8:52,,
 mshultz001,2016/6/1 7:45,2016/6/1 7:55,,
 apinckney001,2016/6/1 7:45,2016/6/1 7:46,,
 ncelio001,2016/6/1 7:45,2016/6/1 7:46,,
 malinai001,2016/6/1 7:45,2016/6/1 7:46,,
 pbeebe001,2016/6/1 7:45,2016/6/1 7:46,,
 bfrente001,2016/6/1 7:45,2016/6/1 7:46,,
 sfusil001,2016/6/1 7:45,2016/6/1 7:45,,
 acalzas001,2016/6/1 7:45,2016/6/1 7:45,,
 lbennett001,2016/6/1 7:45,2016/6/1 7:45,,
 bridenour001,2016/6/1 7:45,2016/6/1 7:45,,
 sfusil001,2016/6/1 7:45,2016/6/1 7:45,,
 sfusil001,2016/6/1 7:45,2016/6/1 7:46,,
 acalzas001,2016/6/1 7:45,2016/6/1 7:45,,
 bridenour001,2016/6/1 7:45,2016/6/1 7:45,,
 lbennett001,2016/6/1 7:45,2016/6/1 7:45,,
 lbennett001,2016/6/1 7:45,2016/6/1 7:46,,
 bridenour001,2016/6/1 7:45,2016/6/1 9:52,,
 acalzas001,2016/6/1 7:45,2016/6/1 7:46,,
 lbennett001,2016/6/1 7:46,2016/6/1 8:45,,
 acalzas001,2016/6/1 7:46,2016/6/1 8:55,,
 sfusil001,2016/6/1 7:46,2016/6/1 7:46,,
 apinckney001,2016/6/1 7:46,2016/6/1 7:47,,
 bfrente001,2016/6/1 7:46,2016/6/1 7:47,,
 pbeebe001,2016/6/1 7:46,2016/6/1 7:47,,
 ncelio001,2016/6/1 7:46,2016/6/1 7:47,,
 malinai001,2016/6/1 7:46,2016/6/1 7:47,,
 sfusil001,2016/6/1 7:46,2016/6/1 7:46,,
 sfusil001,2016/6/1 7:46,2016/6/1 7:54,,
 mvollan001,2016/6/1 7:47,2016/6/1 7:55,,
 vlagos001,2016/6/1 7:47,2016/6/1 7:47,,
 ncelio001,2016/6/1 7:47,2016/6/1 7:47,,
 pbeebe001,2016/6/1 7:47,2016/6/1 7:47,,
 bfrente001,2016/6/1 7:47,2016/6/1 7:47,,
 apinckney001,2016/6/1 7:47,2016/6/1 7:47,,
 malinai001,2016/6/1 7:47,2016/6/1 7:47,,
 apinckney001,2016/6/1 7:47,2016/6/1 7:47,,
 malinai001,2016/6/1 7:47,2016/6/1 7:47,,
 bfrente001,2016/6/1 7:47,2016/6/1 10:02,,
 vlagos001,2016/6/1 7:47,2016/6/1 7:48,,
 malinai001,2016/6/1 7:47,2016/6/1 8:51,,
 apinckney001,2016/6/1 7:47,2016/6/1 8:58,,
 ncelio001,2016/6/1 7:47,2016/6/1 7:48,,
 pbeebe001,2016/6/1 7:47,2016/6/1 7:48,,
 pbeebe001,2016/6/1 7:48,2016/6/1 7:48,,
 ncelio001,2016/6/1 7:48,2016/6/1 7:48,,
 kherrero001,2016/6/1 7:48,2016/6/1 7:50,,
 anardi001,2016/6/1 7:48,2016/6/1 7:55,,
 vlagos001,2016/6/1 7:48,2016/6/1 7:48,,
 vlagos001,2016/6/1 7:48,2016/6/1 7:48,,
 ncelio001,2016/6/1 7:48,2016/6/1 10:00,,
 pbeebe001,2016/6/1 7:48,2016/6/1 8:00,,
 vlagos001,2016/6/1 7:48,2016/6/1 7:48,,
 vlagos001,2016/6/1 7:48,2016/6/1 7:55,,
 jnespola001,2016/6/1 7:49,2016/6/1 7:55,,
 jcastellanos001,2016/6/1 7:50,2016/6/1 7:53,,
 kherrero001,2016/6/1 7:50,2016/6/1 7:53,,
 tseifert001,2016/6/1 7:53,2016/6/1 7:55,,
 kherrero001,2016/6/1 7:53,2016/6/1 7:54,,
 jcastellanos001,2016/6/1 7:53,2016/6/1 7:54,,
 sfusil001,2016/6/1 7:54,2016/6/1 7:59,,
 jcastellanos001,2016/6/1 7:54,2016/6/1 7:54,,
 kherrero001,2016/6/1 7:54,2016/6/1 7:54,,
 jcastellanos001,2016/6/1 7:54,2016/6/1 7:54,,
 kherrero001,2016/6/1 7:54,2016/6/1 7:54,,
 kherrero001,2016/6/1 7:54,2016/6/1 7:55,,
 jcastellanos001,2016/6/1 7:54,2016/6/1 7:55,,
 cforluniau001,2016/6/1 7:55,2016/6/1 7:56,,
 gflorez003,2016/6/1 7:55,2016/6/1 7:56,,
 rmieshaber001,2016/6/1 7:55,2016/6/1 7:56,,
 aribera001,2016/6/1 7:55,2016/6/1 7:56,,
 vlagos001,2016/6/1 7:55,2016/6/1 7:55,,
 fresumir001,2016/6/1 7:55,2016/6/1 7:55,,
 jcastellanos001,2016/6/1 7:55,2016/6/1 9:35,,
 kherrero001,2016/6/1 7:55,2016/6/1 7:56,,
 anardi001,2016/6/1 7:55,2016/6/1 7:55,,
 jnespola001,2016/6/1 7:55,2016/6/1 7:55,,
 mshultz001,2016/6/1 7:55,2016/6/1 7:55,,
 tseifert001,2016/6/1 7:55,2016/6/1 7:55,,
 mvollan001,2016/6/1 7:55,2016/6/1 7:55,,
 fresumir001,2016/6/1 7:55,2016/6/1 7:55,,
 vlagos001,2016/6/1 7:55,2016/6/1 7:55,,
 vlagos001,2016/6/1 7:55,2016/6/1 7:56,,
 mshultz001,2016/6/1 7:55,2016/6/1 7:55,,
 tseifert001,2016/6/1 7:55,2016/6/1 7:56,,
 anardi001,2016/6/1 7:55,2016/6/1 7:55,,
 mvollan001,2016/6/1 7:55,2016/6/1 7:55,,
 fresumir001,2016/6/1 7:55,2016/6/1 7:56,,
 jnespola001,2016/6/1 7:55,2016/6/1 7:55,,
 mvollan001,2016/6/1 7:55,2016/6/1 7:56,,
 jnespola001,2016/6/1 7:55,2016/6/1 7:56,,
 mshultz001,2016/6/1 7:55,2016/6/1 7:56,,
 anardi001,2016/6/1 7:55,2016/6/1 7:56,,
 anardi001,2016/6/1 7:56,2016/6/1 7:56,,
 mshultz001,2016/6/1 7:56,2016/6/1 7:56,,
 jnespola001,2016/6/1 7:56,2016/6/1 7:56,,
 mvollan001,2016/6/1 7:56,2016/6/1 7:56,,
 fresumir001,2016/6/1 7:56,2016/6/1 7:56,,
 tseifert001,2016/6/1 7:56,2016/6/1 7:56,,
 tseifert001,2016/6/1 7:56,2016/6/1 10:00,,
 fresumir001,2016/6/1 7:56,2016/6/1 7:56,,
 vlagos001,2016/6/1 7:56,2016/6/1 7:56,,
 gflorez003,2016/6/1 7:56,2016/6/1 7:57,,
 vlagos001,2016/6/1 7:56,2016/6/1 7:57,,
 rmieshaber001,2016/6/1 7:56,2016/6/1 7:57,,
 kherrero001,2016/6/1 7:56,2016/6/1 7:57,,
 aribera001,2016/6/1 7:56,2016/6/1 7:57,,
 cforluniau001,2016/6/1 7:56,2016/6/1 7:57,,
 fresumir001,2016/6/1 7:56,2016/6/1 7:56,,
 mshultz001,2016/6/1 7:56,2016/6/1 9:30,,
 anardi001,2016/6/1 7:56,2016/6/1 9:32,,
 mvollan001,2016/6/1 7:56,2016/6/1 9:31,,
 jnespola001,2016/6/1 7:56,2016/6/1 9:34,,
 fresumir001,2016/6/1 7:56,2016/6/1 12:32,,
 clais001,2016/6/1 7:57,2016/6/1 7:58,,
 rmieshaber001,2016/6/1 7:57,2016/6/1 7:57,,
 kherrero001,2016/6/1 7:57,2016/6/1 7:57,,
 cforluniau001,2016/6/1 7:57,2016/6/1 7:57,,
 gflorez003,2016/6/1 7:57,2016/6/1 7:57,,
 aribera001,2016/6/1 7:57,2016/6/1 7:57,,
 kherrero001,2016/6/1 7:57,2016/6/1 7:57,,
 cforluniau001,2016/6/1 7:57,2016/6/1 7:57,,
 rmieshaber001,2016/6/1 7:57,2016/6/1 7:57,,
 kherrero001,2016/6/1 7:57,2016/6/1 7:58,,
 cforluniau001,2016/6/1 7:57,2016/6/1 9:55,,
 vlagos001,2016/6/1 7:57,2016/6/1 10:10,,
 rmieshaber001,2016/6/1 7:57,2016/6/1 10:00,,
 gflorez003,2016/6/1 7:57,2016/6/1 7:58,,
 aribera001,2016/6/1 7:57,2016/6/1 7:58,,
 gflorez003,2016/6/1 7:58,2016/6/1 7:58,,
 aribera001,2016/6/1 7:58,2016/6/1 10:00,,
 kherrero001,2016/6/1 7:58,2016/6/1 9:33,,
 gflorez003,2016/6/1 7:58,2016/6/1 17:00,,
 clais001,2016/6/1 7:58,2016/6/1 7:59,,
 clais001,2016/6/1 7:59,2016/6/1 7:59,,
 sfusil001,2016/6/1 7:59,2016/6/1 10:01,,
 clais001,2016/6/1 7:59,2016/6/1 7:59,,
 clais001,2016/6/1 7:59,2016/6/1 10:00,,
 fadair001,2016/6/1 8:00,2016/6/1 8:01,,
 hcocinaro001,2016/6/1 8:00,2016/6/1 8:07,,
 ostrum001,2016/6/1 8:00,2016/6/1 8:01,,
 jholly001,2016/6/1 8:00,2016/6/1 8:01,,
 emintz001,2016/6/1 8:00,2016/6/1 8:01,,
 pbeebe001,2016/6/1 8:00,2016/6/1 9:10,,
 epavone001,2016/6/1 8:01,2016/6/1 8:03,,
 jholly001,2016/6/1 8:01,2016/6/1 8:02,,
 ostrum001,2016/6/1 8:01,2016/6/1 8:02,,
 fadair001,2016/6/1 8:01,2016/6/1 8:02,,
 emintz001,2016/6/1 8:01,2016/6/1 8:02,,
 ostrum001,2016/6/1 8:02,2016/6/1 8:02,,
 fadair001,2016/6/1 8:02,2016/6/1 8:02,,
 jholly001,2016/6/1 8:02,2016/6/1 8:02,,
 emintz001,2016/6/1 8:02,2016/6/1 8:02,,
 jholly001,2016/6/1 8:02,2016/6/1 8:02,,
 jholly001,2016/6/1 8:02,2016/6/1 10:00,,
 fadair001,2016/6/1 8:02,2016/6/1 8:02,,
 ostrum001,2016/6/1 8:02,2016/6/1 8:02,,
 emintz001,2016/6/1 8:02,2016/6/1 8:02,,
 emintz001,2016/6/1 8:02,2016/6/1 8:03,,
 ostrum001,2016/6/1 8:02,2016/6/1 8:03,,
 fadair001,2016/6/1 8:02,2016/6/1 14:30,,
 emintz001,2016/6/1 8:03,2016/6/1 11:15,,
 ostrum001,2016/6/1 8:03,2016/6/1 8:03,,
 epavone001,2016/6/1 8:03,2016/6/1 8:03,,
 ostrum001,2016/6/1 8:03,2016/6/1 10:00,,
 epavone001,2016/6/1 8:03,2016/6/1 8:04,,
 epavone001,2016/6/1 8:04,2016/6/1 8:04,,
 epavone001,2016/6/1 8:04,2016/6/1 8:04,,
 epavone001,2016/6/1 8:04,2016/6/1 17:14,,
 hcocinaro001,2016/6/1 8:07,2016/6/1 8:07,,
 hcocinaro001,2016/6/1 8:07,2016/6/1 8:07,,
 hcocinaro001,2016/6/1 8:07,2016/6/1 8:08,,
 hcocinaro001,2016/6/1 8:08,2016/6/1 8:08,,
 hcocinaro001,2016/6/1 8:08,2016/6/1 11:57,,
 hblue001,2016/6/1 8:10,2016/6/1 8:11,,
 hblue001,2016/6/1 8:11,2016/6/1 8:12,,
 hblue001,2016/6/1 8:12,2016/6/1 8:12,,
 hblue001,2016/6/1 8:12,2016/6/1 8:12,,
 hblue001,2016/6/1 8:12,2016/6/1 8:13,,
 hblue001,2016/6/1 8:13,2016/6/1 13:30,,
 lorosco001,2016/6/1 8:15,2016/6/1 8:16,,
 wvasco001,2016/6/1 8:15,2016/6/1 8:16,,
 wvasco001,2016/6/1 8:16,2016/6/1 8:17,,
 lorosco001,2016/6/1 8:16,2016/6/1 8:17,,
 lorosco001,2016/6/1 8:17,2016/6/1 8:17,,
 wvasco001,2016/6/1 8:17,2016/6/1 8:17,,
 wvasco001,2016/6/1 8:17,2016/6/1 8:17,,
 lorosco001,2016/6/1 8:17,2016/6/1 8:17,,
 wvasco001,2016/6/1 8:17,2016/6/1 8:18,,
 lorosco001,2016/6/1 8:17,2016/6/1 10:00,,
 wvasco001,2016/6/1 8:18,2016/6/1 10:10,,
 bovan001,2016/6/1 8:30,2016/6/1 8:32,,
 eklinger001,2016/6/1 8:30,2016/6/1 8:32,,
 bovan001,2016/6/1 8:32,2016/6/1 8:32,,
 eklinger001,2016/6/1 8:32,2016/6/1 8:32,,
 bovan001,2016/6/1 8:32,2016/6/1 8:33,,
 eklinger001,2016/6/1 8:32,2016/6/1 8:33,,
 bovan001,2016/6/1 8:33,2016/6/1 8:33,,
 eklinger001,2016/6/1 8:33,2016/6/1 8:33,,
 bovan001,2016/6/1 8:33,2016/6/1 8:33,,
 eklinger001,2016/6/1 8:33,2016/6/1 8:33,,
 eklinger001,2016/6/1 8:33,2016/6/1 12:45,,
 bovan001,2016/6/1 8:33,2016/6/1 13:30,,
 ldedos001,2016/6/1 8:45,2016/6/1 8:55,,
 eorilla001,2016/6/1 8:45,2016/6/1 8:55,,
 lbennett001,2016/6/1 8:45,2016/6/1 8:52,,
 slowery001,2016/6/1 8:46,2016/6/1 8:56,,
 bmullen001,2016/6/1 8:47,2016/6/1 8:57,,
 vfrente001,2016/6/1 8:48,2016/6/1 8:58,,
 iovan001,2016/6/1 8:48,2016/6/1 8:57,,
 csolos001,2016/6/1 8:48,2016/6/1 8:55,,
 hmies001,2016/6/1 8:48,2016/6/1 8:57,,
 korilla001,2016/6/1 8:50,2016/6/1 8:57,,
 malinai001,2016/6/1 8:51,2016/6/1 8:58,,
 rfaralso001,2016/6/1 8:51,2016/6/1 8:51,,
 nbasham001,2016/6/1 8:51,2016/6/1 9:01,,
 ckinney001,2016/6/1 8:51,2016/6/1 9:00,,
 rfaralso001,2016/6/1 8:51,2016/6/1 8:59,,
 lbennett001,2016/6/1 8:52,2016/6/1 10:10,,
 junger001,2016/6/1 8:52,2016/6/1 9:00,,
 tbattles001,2016/6/1 8:52,2016/6/1 9:01,,
 monda001,2016/6/1 8:53,2016/6/1 9:01,,
 sflecha001,2016/6/1 8:53,2016/6/1 9:02,,
 dscozzese001,2016/6/1 8:54,2016/6/1 9:03,,
 bhawelon001,2016/6/1 8:54,2016/6/1 9:02,,
 eorilla001,2016/6/1 8:55,2016/6/1 9:59,,
 btempestad001,2016/6/1 8:55,2016/6/1 9:03,,
 cshipp001,2016/6/1 8:55,2016/6/1 9:05,,
 acalzas001,2016/6/1 8:55,2016/6/1 9:05,,
 anubarron001,2016/6/1 8:55,2016/6/1 9:05,,
 ldedos001,2016/6/1 8:55,2016/6/1 10:03,,
 csolos001,2016/6/1 8:55,2016/6/1 10:34,,
 rparade001,2016/6/1 8:56,2016/6/1 9:05,,
 slowery001,2016/6/1 8:56,2016/6/1 10:25,,
 korilla001,2016/6/1 8:57,2016/6/1 10:03,,
 bmullen001,2016/6/1 8:57,2016/6/1 9:53,,
 hmies001,2016/6/1 8:57,2016/6/1 9:56,,
 cmorluniau001,2016/6/1 8:57,2016/6/1 9:07,,
 iovan001,2016/6/1 8:57,2016/6/1 10:26,,
 malinai001,2016/6/1 8:58,2016/6/1 10:07,,
 vfrente001,2016/6/1 8:58,2016/6/1 10:08,,
 cwhelan001,2016/6/1 8:58,2016/6/1 9:05,,
 apinckney001,2016/6/1 8:58,2016/6/1 9:05,,
 zcoronado001,2016/6/1 8:58,2016/6/1 9:07,,
 tcarrara001,2016/6/1 8:59,2016/6/1 9:08,,
 rfaralso001,2016/6/1 8:59,2016/6/1 8:59,,
 lalcazar001,2016/6/1 8:59,2016/6/1 9:09,,
 avico001,2016/6/1 8:59,2016/6/1 9:07,,
 yfinney001,2016/6/1 8:59,2016/6/1 9:08,,
 rfaralso001,2016/6/1 8:59,2016/6/1 10:26,,
 cstaley001,2016/6/1 9:00,2016/6/1 9:10,,
 gcazar001,2016/6/1 9:00,2016/6/1 9:08,,
 lbergen001,2016/6/1 9:00,2016/6/1 9:10,,
 junger001,2016/6/1 9:00,2016/6/1 10:33,,
 ckinney001,2016/6/1 9:00,2016/6/1 10:26,,
 tbattles001,2016/6/1 9:01,2016/6/1 10:02,,
